755184.86,-2.10,-2.10,1.14,5.31,40.00,74.74,0.37,28.33,21.91,-15.00,5.00,-0.01,3583833191.05,0.00
755184.86,-2.10,-2.10,1.14,5.31,40.00,74.74,0.37,28.33,21.91,-15.00,5.00,-0.01,3583833191.05,0.00
755189.02,-2.20,-2.20,25.00,5.32,40.00,74.74,0.37,28.43,21.91,-15.00,5.00,-0.01,3583833195.21,0.00
755184.86,-2.10,-2.10,1.14,5.31,40.00,74.74,0.37,28.33,21.91,-15.00,5.00,-0.01,3583833191.05,0.00
755189.02,-2.20,-2.20,25.00,5.32,40.00,74.74,0.37,28.43,21.91,-15.00,5.00,-0.01,3583833195.21,0.00
755192.03,-2.30,-2.30,33.33,5.31,40.00,74.74,0.37,28.53,21.91,-15.00,5.00,-0.01,3583833198.21,0.00
755184.86,-2.10,-2.10,1.14,5.31,40.00,74.74,0.37,28.33,21.91,-15.00,5.00,-0.01,3583833191.05,0.00
755189.02,-2.20,-2.20,25.00,5.32,40.00,74.74,0.37,28.43,21.91,-15.00,5.00,-0.01,3583833195.21,0.00
755192.03,-2.30,-2.30,33.33,5.31,40.00,74.74,0.37,28.53,21.91,-15.00,5.00,-0.01,3583833198.21,0.00
755194.57,-2.40,-2.40,33.33,5.31,40.00,74.74,0.37,28.63,21.91,-15.00,5.00,-0.01,3583833200.76,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755929.35,-2.80,-2.80,16.67,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833935.54,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755929.35,-2.80,-2.80,16.67,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833935.54,0.00
755932.81,-2.90,-2.90,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833939.00,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755929.35,-2.80,-2.80,16.67,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833935.54,0.00
755932.81,-2.90,-2.90,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833939.00,0.00
755934.43,-3.00,-3.00,100.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833940.62,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755929.35,-2.80,-2.80,16.67,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833935.54,0.00
755932.81,-2.90,-2.90,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833939.00,0.00
755934.43,-3.00,-3.00,100.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833940.62,0.00
755941.12,-3.10,-3.10,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833947.31,0.00
755897.50,-2.10,-2.10,2.94,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833903.69,0.00
755902.10,-2.20,-2.20,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833908.29,0.00
755908.80,-2.30,-2.30,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833914.98,0.00
755914.10,-2.40,-2.40,20.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833920.29,0.00
755916.88,-2.50,-2.50,33.33,5.32,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833923.07,0.00
755919.19,-2.60,-2.60,50.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833925.38,0.00
755923.35,-2.70,-2.70,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833929.54,0.00
755929.35,-2.80,-2.80,16.67,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833935.54,0.00
755932.81,-2.90,-2.90,25.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833939.00,0.00
755934.43,-3.00,-3.00,100.00,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833940.62,0.00
755941.12,-3.10,-3.10,14.29,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833947.31,0.00
755993.44,-3.20,-3.20,1.92,5.31,40.00,74.74,0.50,21.32,21.91,-0.00,0.00,-0.02,3583833999.62,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759462.54,-2.80,-2.80,50.00,5.32,40.00,74.74,0.44,24.00,21.91,-15.00,0.00,-0.04,3583837468.72,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759462.54,-2.80,-2.80,50.00,5.32,40.00,74.74,0.44,24.00,21.91,-15.00,0.00,-0.04,3583837468.72,0.00
759464.39,-2.90,-2.90,100.00,5.32,40.00,74.74,0.44,24.10,21.91,-15.00,0.00,-0.04,3583837470.58,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759462.54,-2.80,-2.80,50.00,5.32,40.00,74.74,0.44,24.00,21.91,-15.00,0.00,-0.04,3583837468.72,0.00
759464.39,-2.90,-2.90,100.00,5.32,40.00,74.74,0.44,24.10,21.91,-15.00,0.00,-0.04,3583837470.58,0.00
759469.47,-3.00,-3.00,20.00,5.32,40.00,74.74,0.44,24.20,21.91,-15.00,0.00,-0.04,3583837475.66,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759462.54,-2.80,-2.80,50.00,5.32,40.00,74.74,0.44,24.00,21.91,-15.00,0.00,-0.04,3583837468.72,0.00
759464.39,-2.90,-2.90,100.00,5.32,40.00,74.74,0.44,24.10,21.91,-15.00,0.00,-0.04,3583837470.58,0.00
759469.47,-3.00,-3.00,20.00,5.32,40.00,74.74,0.44,24.20,21.91,-15.00,0.00,-0.04,3583837475.66,0.00
759471.33,-3.10,-3.10,50.00,5.31,40.00,74.74,0.44,24.30,21.91,-15.00,0.00,-0.04,3583837477.52,0.00
759430.73,-2.10,-2.10,1.37,5.31,40.00,74.74,0.46,23.30,21.91,-15.00,0.00,-0.04,3583837436.92,0.00
759434.88,-2.20,-2.20,25.00,5.32,40.00,74.74,0.45,23.40,21.91,-15.00,0.00,-0.04,3583837441.06,0.00
759436.72,-2.30,-2.30,50.00,5.32,40.00,74.74,0.45,23.50,21.91,-15.00,0.00,-0.04,3583837442.91,0.00
759438.57,-2.40,-2.40,50.00,5.32,40.00,74.74,0.45,23.60,21.91,-15.00,0.00,-0.04,3583837444.76,0.00
759441.58,-2.50,-2.50,33.33,5.32,40.00,74.74,0.45,23.70,21.91,-15.00,0.00,-0.04,3583837447.77,0.00
759459.53,-2.60,-2.60,5.56,5.31,40.00,74.74,0.45,23.80,21.91,-15.00,0.00,-0.04,3583837465.71,0.00
759461.15,-2.70,-2.70,100.00,5.31,40.00,74.74,0.44,23.90,21.91,-15.00,0.00,-0.04,3583837467.33,0.00
759462.54,-2.80,-2.80,50.00,5.32,40.00,74.74,0.44,24.00,21.91,-15.00,0.00,-0.04,3583837468.72,0.00
759464.39,-2.90,-2.90,100.00,5.32,40.00,74.74,0.44,24.10,21.91,-15.00,0.00,-0.04,3583837470.58,0.00
759469.47,-3.00,-3.00,20.00,5.32,40.00,74.74,0.44,24.20,21.91,-15.00,0.00,-0.04,3583837475.66,0.00
759471.33,-3.10,-3.10,50.00,5.31,40.00,74.74,0.44,24.30,21.91,-15.00,0.00,-0.04,3583837477.52,0.00
